,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('CHAF1A', 'MAPK8IP3')",0.0,0.0,0.0001880759826970096,0.5,0.25,0.0,0.998114881813158,0.06566942321727451,876.6595690460465,0.20083770015794777,0.7905694150420949,0.7071067811865476,0.0,212.2227603250886,17.0,12.103718436910205,107.46627377926528,0.010723860589812333,0.0,0.0,0.0
"('DTX2', 'NAP1L2')",0.0,0.0,4.9818833810846854e-05,0.5,0.0,0.0,0.5648546133263517,0.10866967932625035,64.34671708797582,0.3005856740581287,0.6373774391990981,267.9934700697015,0.0,22.360679774997898,2.8284271247461903,16.97056274847714,29.740544715926102,0.023255813953488372,0.0,0.0,0.0
"('ATN1', 'ST3GAL1')",0.0,0.0,0.0001947423461389409,0.25,0.0,0.0,0.8213954419511018,0.49847672610351274,410.5646112367699,0.21487739365327438,0.6373774391990981,427.8001870032317,8.48528137423857,76.37080594049011,17.67766952966369,2.8284271247461903,108.22430410956682,0.0,0.0,0.0,0.0
"('ARSJ', 'TRPC1')",0.0,0.0,0.0008777858729141613,0.0,0.0,0.0,0.5550289329174265,0.33994363394534705,910.0,0.11007845155100869,0.5,138.6001443000692,0.0,205.0609665440988,5.0,114.5512985522207,18.560711193270585,0.0,0.0,0.0,0.03125
"('FICD', 'SOX4')",0.0,0.0,9.963235660413076e-05,0.3333333333333333,0.0,0.0,0.27157076703280797,0.2445154793874257,719.2917210701094,0.20533949454753897,0.6373774391990981,91.92388155425118,0.0,11.661903789690601,2.1213203435596424,50.91168824543142,17.67766952966369,0.0,0.0,0.0,0.0
"('INPP5E', 'KIAA1549L')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2747686436978364,0.035283102186507126,595.383909759073,0.17984082468177862,0.5,68.58935777509511,70.0035713374682,2.5495097567963922,31.81980515339464,0.0,16.97056274847714,0.0,0.0,0.0,0.0
"('GLTSCR1', 'SLC26A11')",0.0,0.0,0.0022158209616662972,0.5,0.0,0.0,0.7050726569919558,0.031885541411623426,1019.334380858411,0.26031261186444965,0.3535533905932738,0.7071067811865476,0.0,6.708203932499369,0.0,1.4142135623730951,11.0,0.09090909090909091,0.0,0.0,0.0
"('DDX60L', 'SLC9A7')",0.0,0.0,6.249457078416313e-05,0.5,0.0,0.0,0.6743677279916248,0.24459980987319513,979.7734534064494,0.4507355388359751,0.5,0.7071067811865476,0.0,35.4682957019364,0.0,0.0,4.949747468305833,0.018867924528301886,0.0,0.0,0.0
"('GFPT2', 'RGL3')",0.0,0.0,5.9201268327972666e-05,0.5,0.0,0.0,4.684798117338741e-07,0.08883128392709137,2972.4578390618094,0.2802112754947579,0.75,15.556349186104045,0.0,94.75494710040209,0.0,6.363961030678928,4.301162633521313,0.007462686567164179,0.0,0.0,0.0
"('AASS', 'HPR')",0.0,0.0,0.0003248377435470982,0.3333333333333333,0.0,0.0,9.807722857714354e-07,0.09342360815421105,967.322076663197,0.1176625683894415,0.5,383.10377184256487,14.142135623730951,157.76247969653622,5.656854249492381,118.79393923933998,36.53080891521566,0.0,0.0,0.0,0.0
"('SULT1A1', 'ZNF721')",0.0,0.0,0.001781991196963487,0.5,0.0,0.5,1.5821905876965417e-09,0.004257243580093227,662.0377783782433,0.400376863483019,0.6373774391990981,7.106335201775948,0.0,24.78911051248108,4.242640687119285,78.92401408950256,127.34991166074674,0.027777777777777776,0.0,0.02097902097902098,0.005405405405405406
"('HHATL', 'RIF1')",0.0,0.0,0.0001131036198813543,0.3333333333333333,0.0,0.0,0.707106779451847,0.10040835863987864,454.6,0.35700952446056056,0.75,19.091883092036785,0.0,301.22831872186254,2.1213203435596424,1.4142135623730951,60.207972893961475,0.0,0.0,0.0,0.0
